sentence_id	sentence	target	category	polarity	category_polarity	entailed	start	end
1430994:0	The view is breathtaking the service is top notch . . . the ambiance is wonderfull .	ambiance	ambience general	neutral	ambience general neutral	no	0	0
1430994:1	The staff offers impeccable service .	staff	service general	negative	service general negative	no	0	0
1430994:1	The staff offers impeccable service .	staff	service general	positive	service general positive	yes	2	3
1430994:1	The staff offers impeccable service .	staff	service general	neutral	service general neutral	no	0	0
1430994:2	I had Lobster Bisque it has 2 oz . of Maine Lobster in it .	Lobster Bisque	food style_options	negative	food style_options negative	no	0	0
1430994:2	I had Lobster Bisque it has 2 oz . of Maine Lobster in it .	Lobster Bisque	food style_options	positive	food style_options positive	yes	3	5
1430994:2	I had Lobster Bisque it has 2 oz . of Maine Lobster in it .	Lobster Bisque	food style_options	neutral	food style_options neutral	no	0	0
1430994:3	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .	New England Chowder	food quality	negative	food quality negative	no	0	0
1430994:3	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .	New England Chowder	food quality	positive	food quality positive	yes	5	8
1430994:3	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .	New England Chowder	food quality	neutral	food quality neutral	no	0	0
1430994:3	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .	Lobster Bisque	food quality	negative	food quality negative	no	0	0
1430994:3	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .	Lobster Bisque	food quality	positive	food quality positive	yes	20	22
1430994:3	My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque .	Lobster Bisque	food quality	neutral	food quality neutral	no	0	0
1430994:5	It was divine melts in your mouth .	NULL	food quality	negative	food quality negative	no	0	0
1430994:5	It was divine melts in your mouth .	NULL	food quality	positive	food quality positive	yes	0	0
1430994:5	It was divine melts in your mouth .	NULL	food quality	neutral	food quality neutral	no	0	0
1430994:6	My boyfriend had Prime Rib it was good  .	Prime Rib	food quality	negative	food quality negative	no	0	0
1430994:6	My boyfriend had Prime Rib it was good  .	Prime Rib	food quality	positive	food quality positive	yes	4	6
1430994:6	My boyfriend had Prime Rib it was good  .	Prime Rib	food quality	neutral	food quality neutral	no	0	0
1430994:7	We didn 't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough . 	bottles of Korbett	drinks style_options	negative	drinks style_options negative	no	0	0
1430994:7	We didn 't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough . 	bottles of Korbett	drinks style_options	positive	drinks style_options positive	yes	17	20
1430994:7	We didn 't want a bottle of bubbly on a weekday so we each got little bottles of Korbett it was just enough . 	bottles of Korbett	drinks style_options	neutral	drinks style_options neutral	no	0	0
1430994:9	It 's cuz it 's so good you need to taste it ! ! ! 	NULL	food quality	negative	food quality negative	no	0	0
1430994:9	It 's cuz it 's so good you need to taste it ! ! ! 	NULL	food quality	positive	food quality positive	yes	0	0
1430994:9	It 's cuz it 's so good you need to taste it ! ! ! 	NULL	food quality	neutral	food quality neutral	no	0	0
1430994:10	All in all we 're already coming up with excuses to go ahead really soon in the next few wks ! ! ! !	NULL	restaurant general	negative	restaurant general negative	no	0	0
1430994:10	All in all we 're already coming up with excuses to go ahead really soon in the next few wks ! ! ! !	NULL	restaurant general	positive	restaurant general positive	yes	0	0
1430994:10	All in all we 're already coming up with excuses to go ahead really soon in the next few wks ! ! ! !	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
1431154:0	My wife and I ate here earlier this week and have not stopped ranting and raving about the food .	food	food quality	negative	food quality negative	no	0	0
1431154:0	My wife and I ate here earlier this week and have not stopped ranting and raving about the food .	food	food quality	positive	food quality positive	yes	19	20
1431154:0	My wife and I ate here earlier this week and have not stopped ranting and raving about the food .	food	food quality	neutral	food quality neutral	no	0	0
1431154:1	If you like spicy food get the chicken vindaloo .	chicken vindaloo	food quality	negative	food quality negative	no	0	0
1431154:1	If you like spicy food get the chicken vindaloo .	chicken vindaloo	food quality	positive	food quality positive	yes	8	10
1431154:1	If you like spicy food get the chicken vindaloo .	chicken vindaloo	food quality	neutral	food quality neutral	no	0	0
1431154:2	It 's very spicy but not offensive .	NULL	food quality	negative	food quality negative	no	0	0
1431154:2	It 's very spicy but not offensive .	NULL	food quality	positive	food quality positive	yes	0	0
1431154:2	It 's very spicy but not offensive .	NULL	food quality	neutral	food quality neutral	no	0	0
1431154:3	We will definitely go back .	NULL	restaurant general	negative	restaurant general negative	no	0	0
1431154:3	We will definitely go back .	NULL	restaurant general	positive	restaurant general positive	yes	0	0
1431154:3	We will definitely go back .	NULL	restaurant general	neutral	restaurant general neutral	no	0	0
1432551:0	Go to Volare for 1st class service and terrific food .	service	service general	negative	service general negative	no	0	0
1432551:0	Go to Volare for 1st class service and terrific food .	service	service general	positive	service general positive	yes	7	8
1432551:0	Go to Volare for 1st class service and terrific food .	service	service general	neutral	service general neutral	no	0	0
1432551:0	Go to Volare for 1st class service and terrific food .	food	food quality	negative	food quality negative	no	0	0
1432551:0	Go to Volare for 1st class service and terrific food .	food	food quality	positive	food quality positive	yes	10	11
1432551:0	Go to Volare for 1st class service and terrific food .	food	food quality	neutral	food quality neutral	no	0	0
1432551:1	The portions are large and the servers always surprise us with a different starter .	portions	food style_options	negative	food style_options negative	no	0	0
1432551:1	The portions are large and the servers always surprise us with a different starter .	portions	food style_options	positive	food style_options positive	yes	2	3
1432551:1	The portions are large and the servers always surprise us with a different starter .	portions	food style_options	neutral	food style_options neutral	no	0	0
1432551:1	The portions are large and the servers always surprise us with a different starter .	servers	service general	negative	service general negative	no	0	0
1432551:1	The portions are large and the servers always surprise us with a different starter .	servers	service general	positive	service general positive	yes	7	8
1432551:1	The portions are large and the servers always surprise us with a different starter .	servers	service general	neutral	service general neutral	no	0	0
1432551:2	The wine list is excellent .	wine list	drinks style_options	negative	drinks style_options negative	no	0	0
